RefID,Reviewer,RW_conductivity_check,Focal: Salt/Ion type (if known) OR Conductivity,Measurement,Units for salt concentration_original,SaltUnits,Minimum concentration_original,Maximum concentration_original,Rate of change in salt (if applicaple),Temperature (C),TempSingleValue/Min,TempMax,TempPlusMinus,MeasurementNotes,TempNotes,min.cond.corr.uScm,max.cond.corr.uScm
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
483,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,410,437,NA,14-17,14,17,NA,NA,NA,410,437
485,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,12.47,195.2,NA,18.9-22.2,18.9,22.2,NA,NA,NA,12.47,195.2
485,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,12.47,195.2,NA,18.9-22.2,18.9,22.2,NA,NA,NA,12.47,195.2
485,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,12.47,195.2,NA,18.9-22.2,18.9,22.2,NA,NA,NA,12.47,195.2
485,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,12.47,195.2,NA,18.9-22.2,18.9,22.2,NA,NA,NA,12.47,195.2
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,304,666,NA,13-May,13,May,NA,NA,NA,304,666
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
493,Rich,specific conductivity,sodium bicarbonate,NaHCO3,uS/cm,µS/cm,400,1400,NA,16-22,16,22,NA,NA,NA,400,1400
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
497,Rich,specific conductivity,sodium chloride,NaCl,mS/cm,mS/cm,0.14,16.47,NA,20,20,NA,NA,NA,NA,140,16470
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
500,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,99,19320,NA,4.5-32.2,4.5,32.2,NA,NA,NA,99,19320
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,20,20,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,24.9,24.9,NA,NA,NA,NA,420,1583
502,Rich,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,420,1583,NA,24.9,24.9,NA,NA,NA,NA,420,1583
503,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,28,886,NA,ambient,Ambient,NA,NA,NA,NA,28,886
503,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,28,886,NA,ambient,Ambient,NA,NA,NA,NA,28,886
503,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,28,886,NA,ambient,Ambient,NA,NA,NA,NA,28,886
503,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,28,886,NA,ambient,Ambient,NA,NA,NA,NA,28,886
506,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,30,430,NA,ambient,Ambient,NA,NA,NA,NA,30,430
506,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,30,430,NA,ambient,Ambient,NA,NA,NA,NA,30,430
506,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,30,430,NA,ambient,Ambient,NA,NA,NA,NA,30,430
506,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,30,430,NA,ambient,Ambient,NA,NA,NA,NA,30,430
506,Rich,specific conductivity,Cargill Salt,Cargill Salt,uS/cm,µS/cm,30,1721,NA,ambient,Ambient,NA,NA,NA,NA,30,1721
506,Rich,specific conductivity,Cargill Salt,Cargill Salt,uS/cm,µS/cm,30,1721,NA,ambient,Ambient,NA,NA,NA,NA,30,1721
506,Rich,specific conductivity,Cargill Salt,Cargill Salt,uS/cm,µS/cm,30,1721,NA,ambient,Ambient,NA,NA,NA,NA,30,1721
506,Rich,specific conductivity,Cargill Salt,Cargill Salt,uS/cm,µS/cm,30,1721,NA,ambient,Ambient,NA,NA,NA,NA,30,1721
506,Rich,specific conductivity,Cargill Salt,Cargill Salt,uS/cm,µS/cm,30,1721,NA,ambient,Ambient,NA,NA,NA,NA,30,1721
506,Rich,specific conductivity,Cargill Salt,Cargill Salt,uS/cm,µS/cm,30,1721,NA,ambient,Ambient,NA,NA,NA,NA,30,1721
508,Joshua,specific conductivity,sodium chloride,NaCl,uS/cm,µS/cm,0.1,6500,NA,NA,NA,NA,NA,NA,NA,0.1,6500
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
520,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,11.6,2904.8,NA,ambient,Ambient,NA,NA,NA,NA,11.6,2904.8
521,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,25,3000,2X per week,20-23,20,23,NA,NA,NA,25,3000
521,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,25,3000,2X per week,20-23,20,23,NA,NA,NA,25,3000
521,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,25,3000,2X per week,20-23,20,23,NA,NA,NA,25,3000
521,Rich,specific conductivity,NaCl,NaCl,uS/cm,µS/cm,25,3000,2X per week,20-23,20,23,NA,NA,NA,25,3000
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
522,Rich,specific conductivity,Magnesium chloride,MgCl2,uS/cm,µS/cm,52.7,1551,NA,16.4,16.4,NA,NA,NA,NA,52.7,1551
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,4000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,4000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,2000,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,2000
527,Carl,specific conductivity,NaCl (with treatment concentrations measured as conductivity),NaCl,ÂµS/cm,µS/cm,250,3750,steady,24,24,NA,NA,NaCl (with treatment concentrations measured as conductivity),NA,250,3750
528,Carl,specific conductivity,Conductivity / chloride,Conductivity / chloride,uS/cm,µS/cm,103,12000,NA,ambient,Ambient,NA,NA,NA,NA,103,12000
528,Carl,specific conductivity,Conductivity / chloride,Conductivity / chloride,uS/cm,µS/cm,103,12000,NA,ambient,Ambient,NA,NA,NA,NA,103,12000
528,Carl,specific conductivity,Conductivity / chloride,Conductivity / chloride,uS/cm,µS/cm,103,12000,NA,ambient,Ambient,NA,NA,NA,NA,103,12000
528,Carl,specific conductivity,Conductivity / chloride,Conductivity / chloride,uS/cm,µS/cm,103,12000,NA,ambient,Ambient,NA,NA,NA,NA,103,12000
528,Carl,specific conductivity,Conductivity / chloride,Conductivity / chloride,uS/cm,µS/cm,103,12000,NA,ambient,Ambient,NA,NA,NA,NA,103,12000
541,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,10,1400,NA,ambiant,Ambient,NA,NA,NA,NA,10,1400
541,Rich,specific conductivity,conductivity,Conductivity,uS/cm,µS/cm,10,1400,NA,ambiant,Ambient,NA,NA,NA,NA,10,1400
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
542,Rich,specific conductivity,conductivity,Conductivity,mS/cm,mS/cm,0.3,10,NA,20,20,NA,NA,NA,NA,300,10000
543,Rich,specific conductivity,NaCl,NaCl,mS/cm,mS/cm,0.47,7,NA,13.8-16.2,13.8,16.2,NA,NA,NA,470,7000
543,Rich,specific conductivity,NaCl,NaCl,mS/cm,mS/cm,0.47,7,NA,13.8-16.2,13.8,16.2,NA,NA,NA,470,7000
543,Rich,specific conductivity,NaCl,NaCl,mS/cm,mS/cm,0.47,7,NA,13.8-16.2,13.8,16.2,NA,NA,NA,470,7000
543,Rich,specific conductivity,NaCl,NaCl,mS/cm,mS/cm,0.47,7,NA,13.8-16.2,13.8,16.2,NA,NA,NA,470,7000
543,Rich,specific conductivity,NaCl,NaCl,mS/cm,mS/cm,0.47,7,NA,13.8-16.2,13.8,16.2,NA,NA,NA,470,7000
